speaker_a,speaker_b,scenes_together,mean_sentiment,std_sentiment,total_interactions,sentiment_trend,seasons_together
Robert Dunder,Toby,1,0.12040000000000001,0.17027131290972064,3,0.0,1
Jim,Robert Dunder,1,0.12040000000000001,0.17027131290972064,3,0.0,1
Creed,Robert Dunder,1,-0.02009999999999999,0.3198518719657586,3,0.0,1
Robert Dunder,Ryan,1,0.04515,0.11945567169456626,8,0.0,1
DwightKSchrute,Pam,1,0.0,0.0,2,0.0,1
Pam,Tech Guy,1,0.20095,0.20095,4,0.0,1
Michael,Tech Guy,1,0.12595714285714285,0.254594921154274,7,0.0,1
Angela,Tech Guy,1,-0.07020000000000001,0.47209999999999996,2,0.0,1
Kelly,Tech Guy,1,-0.011380000000000001,0.27253386138239777,5,0.0,1
Oscar,Tech Guy,1,0.20095,0.20095,2,0.0,1
Pam,sAndy,1,0.09806666666666668,0.13868721001672152,3,0.0,1
Andy,sAndy,1,0.21789999999999998,0.1563677929327733,3,0.0,1
Dwight,sAndy,1,0.23306666666666664,0.3115962433805788,6,0.0,1
Jim,sAndy,1,0.028380000000000006,0.14541100921182,5,0.0,1
Ryan,Voice of Thomas Dean,1,0.30545,0.36265000000000003,2,0.0,1
Manager,Ryan,1,0.26430000000000003,0.2640457914832198,3,0.0,1
Pizza guy,Ryan,1,0.2083,0.29458068504231566,3,0.0,1
Angela,Pizza guy,1,0.1806,0.1806,2,0.0,1
All,Pizza guy,1,-0.1424625,0.3286005018921152,8,0.0,1
Pam,Pizza guy,1,0.026618181818181822,0.2985316788982119,11,0.0,1
Oscar,Pizza guy,1,0.029279999999999994,0.312978180709135,10,0.0,1
Angela,Angels,1,0.14381818181818182,0.1923228574236648,11,0.0,1
Angels,Michael,1,0.3556230769230769,0.28950228683525153,13,0.0,1
DunMiff/sys,Michael,1,0.42991999999999997,0.37874820870863535,5,0.0,1
Angela,DunMiff/sys,1,0.345,0.345,2,0.0,1
DunMiff/sys,Pam,1,-0.148,0.148,2,0.0,1
Jan,Micahel,1,0.11635714285714285,0.19743752615623475,7,0.0,1
Micahel,Michae,1,0.27065,0.27065,2,0.0,1
Bartender,Man,1,0.15022,0.2410866101632357,5,0.0,1
Andy,Voice #1 on phone,1,0.16018333333333332,0.3581808221958412,6,0.0,1
Angela,Voice #1 on phone,1,0.21989999999999998,0.31098556236584357,3,0.0,1
Andy,Voice #2 on phone,1,0.25142,0.3728992164110833,5,0.0,1
Angela,Voice #2 on phone,1,0.47785,0.18184999999999998,2,0.0,1
Voice #1 on phone,Voice #2 on phone,1,0.09866666666666667,0.13953573815414536,3,0.0,1
Kevin,Pizza guy,1,0.0,0.0,2,0.0,1
Manager,Pizza guy,1,0.084,0.084,2,0.0,1
Jan,Vikram,1,0.21907500000000002,0.22224178134410283,8,0.0,1
Co-Worker 2,Nick,1,0.2072,0.2072,2,0.0,1
Co-Worker 3,Nick,1,0.13813333333333333,0.1953500334158035,3,0.0,1
Micael,Nick,1,0.01601666666666667,0.2503447783668666,6,0.0,1
Micael,Michael,1,0.18752,0.24696965319650108,5,0.0,1
Stanely,Stanley,1,0.08038,0.16076,5,0.0,1
Michael,Stanely,1,0.2717714285714285,0.24216634020138017,7,0.0,1
Co-Worker 1,Nick,1,0.31725000000000003,0.21286259065415886,4,0.0,1
Co-Worker 1,Michael,1,0.18543333333333334,0.2622423349160509,3,0.0,1
Kevin,Oscar and Stanley,1,0.21334999999999998,0.23250691925187947,4,0.0,1
Oscar and Stanley,Phyllis,1,-0.23835,0.23835,2,0.0,1
Oscar and Stanley,Pam,1,0.0,0.0,4,0.0,1
Michael,Oscar and Stanley,1,-0.19226000000000001,0.34048524843229255,10,0.0,1
Meredith,Oscar and Stanley,1,0.0,0.0,2,0.0,1
Oscar and Stanley,Stanley,1,-0.148,0.148,2,0.0,1
Oscar,Oscar and Stanley,1,-0.185775,0.18701045926632018,4,0.0,1
Michael,Mr. Figaro,1,0.1606625,0.2815893239164972,8,0.0,1
Co-Worker 2,Vikram,1,0.3414333333333333,0.1669519857790124,6,0.0,1
Co-Worker 3,Vikram,1,0.4779,0.09250046486369677,5,0.0,1
Co-Worker 2,Jan,1,0.04933333333333333,0.11031268688998963,6,0.0,1
Co-Worker 3,Jan,1,0.12738,0.25476,5,0.0,1
Ben,Michael,1,0.05199999999999999,0.4129531541228375,8,0.0,1
Ben,Pam,1,-0.025740000000000002,0.1361620887031335,5,0.0,1
Ad guy 1,Jim,1,0.15665999999999997,0.15533125377720994,5,0.0,1
Ad guy 2,Jim,1,0.042275,0.10878284274185888,4,0.0,1
Bartender,Everyone,1,0.1806,0.1806,2,0.0,1
"Andy, Creed, Kevin, Kelly, Darryl",Darryl,1,-0.003949999999999991,0.3676702224820498,6,0.0,1
"Andy, Creed, Kevin, Kelly","Andy, Creed, Kevin, Kelly, Darryl",1,0.0,0.0,3,0.0,1
"Andy, Creed, Kevin, Kelly, Darryl",Michael,1,0.3057,0.28755223293632526,3,0.0,1
Receptionist,Ryan,1,0.18080000000000002,0.3374975777690856,8,0.0,1
Deposition Reporter,Jan,1,0.21965,0.22123630466087613,4,0.0,1
Diane,Diane Kelly,1,0.16306666666666667,0.14952951399491524,3,0.0,1
Diane,Toby,1,0.12040000000000001,0.17027131290972064,3,0.0,1
Lester,Ryan,1,0.29973333333333335,0.21207654802505208,3,0.0,1
Dwight,Security guard,1,0.0,0.0,2,0.0,1
Michael,Security guard,1,0.0,0.0,2,0.0,1
Dwight and Michael,Jim,1,0.05636666666666667,0.12603969833173814,6,0.0,1
Dwight and Michael,Michael and Dwight,1,0.1691,0.1691,2,0.0,1
Hunter's CD,Jan,1,0.41917499999999996,0.3124242658229351,4,0.0,1
All,Jan,1,0.33045,0.2191813917740281,4,0.0,1
Council,Jan,1,0.3901333333333333,0.3997728549508528,3,0.0,1
Council,Michael,1,0.30896,0.3106042923077529,5,0.0,1
Council,Lester,1,0.1346,0.42157405992304603,5,0.0,1
Man,Toby,1,0.10606666666666666,0.1500009185157063,3,0.0,1
Diane,Man,1,0.274325,0.28225633185988935,8,0.0,1
Deposition Reporter,Diane,1,-0.148,0.148,2,0.0,1
Officer,Officer 2,1,-0.015633333333333332,0.20421942991683129,3,0.0,1
Dwight,Officer,1,0.10071666666666668,0.10741865785586578,6,0.0,1
Jim,Officer,1,-0.028425000000000006,0.20222497836568065,4,0.0,1
Jan,Officer,1,0.07543333333333334,0.10667884305501046,3,0.0,1
Michae,Pam,1,0.13935,0.24136128003472307,4,0.0,1
Andy,Michae,1,0.3772,0.39242392893400374,4,0.0,1
Hunter's CD,Michael,1,0.28064,0.5999806616883582,5,0.0,1
Angela,Hunter's CD,1,0.4158,0.4158,2,0.0,1
Hunter's CD,Jim,1,0.4158,0.4158,2,0.0,1
All,Hunter's CD,1,0.65415,0.17745,2,0.0,1
Michael,Wendy's phone operator,1,0.22556153846153842,0.23681498308387872,13,0.0,1
Jan,Neighbor,1,-0.24210000000000007,0.6639421862381292,3,0.0,1
Officer 1,Pam,1,-0.029700000000000004,0.3551026471317836,4,0.0,1
Michael,Officer 1,1,0.03886,0.38184314894993204,10,0.0,1
Officer 1,Officer 2,1,-0.0784,0.33221238989538004,5,0.0,1
Officer 2,Pam,1,-0.09106666666666667,0.12878771508010986,3,0.0,1
Michael,Officer 2,1,0.02602222222222223,0.33891441324643135,9,0.0,1
Dwight,Officer 1,1,0.032400000000000005,0.2688879506411546,8,0.0,1
Dwight,Officer 2,1,0.014971428571428571,0.14733500907102556,7,0.0,1
Jim,Officer 1,1,-0.07646666666666667,0.3131658275667311,6,0.0,1
Jim,Officer 2,1,-0.12264,0.15168084387950906,5,0.0,1
Jan,Officer 1,1,-0.023760000000000003,0.3178355650332416,5,0.0,1
Jan,Officer 2,1,-0.0683,0.11829907015695432,4,0.0,1
Officer,Officer 1,1,0.026874999999999996,0.37290834916236454,4,0.0,1
Officer,Pam,1,0.11315,0.11315,2,0.0,1
Michael,Officer,1,0.0917125,0.34444615122504996,8,0.0,1
Bill Cress,Bob Vance,1,0.1366,0.1366,2,0.0,1
Bill Cress,Paul,1,0.23786666666666667,0.18152019783545362,3,0.0,1
Bill Cress,W.B. Jones,1,0.11827999999999998,0.14556008244020746,5,0.0,1
Andy,Bill Cress,1,0.457125,0.19766432878746737,4,0.0,1
Kevin,Paul Faust,1,0.128075,0.1480572756570916,4,0.0,1
Bob Vance,Paul Faust,1,0.0,0.0,2,0.0,1
Paul,Paul Faust,1,0.1468,0.20760655095637034,3,0.0,1
Paul Faust,W.B. Jones,1,0.06364,0.12727999999999998,5,0.0,1
Andy,Paul Faust,1,0.388825,0.27962476978086187,4,0.0,1
Bill Cress,Paul Faust,1,0.1366,0.1366,2,0.0,1
Jan [on phone],Margaret,1,0.017980000000000017,0.3513557194639074,5,0.0,1
Jan [on phone],Michael,1,0.30606666666666665,0.5021138770792494,6,0.0,1
Coffee shop worker,Margaret,1,-0.0193,0.03342858058607934,4,0.0,1
Coffee shop worker,Michael,1,-0.005599999999999999,0.34875398205611935,5,0.0,1
Dwight,Wendy's phone operator,1,0.09062857142857143,0.14521359356169808,7,0.0,1
Troy,Waitress,1,0.0,0.0,2,0.0,1
Dwight,Michael/Dwight,1,0.43435,0.43435,2,0.0,1
Michael,Michael/Dwight,1,0.10376666666666667,0.5868082840436237,3,0.0,1
Kevin,Paul,1,0.19054,0.18205567939506856,5,0.0,1
Bob Vance,Paul,1,0.1468,0.20760655095637034,3,0.0,1
Kevin,W.B. Jones,1,0.11864285714285715,0.14929118103456038,7,0.0,1
Bob Vance,W.B. Jones,1,0.06364,0.12727999999999998,5,0.0,1
Paul,W.B. Jones,1,0.12643333333333331,0.1822503193108009,6,0.0,1
Andy,Bob Vance,1,0.388825,0.27962476978086187,4,0.0,1
Andy,Paul,1,0.39913999999999994,0.2509533948764192,5,0.0,1
Andy,W.B. Jones,1,0.2676428571428571,0.27185130314274414,7,0.0,1
Bill Cress,Kevin,1,0.196375,0.13572244425665198,4,0.0,1
Bartender,Troy,1,0.0,0.0,3,0.0,1
Michael,Tall Girl #2,1,0.05135,0.05135,2,0.0,1
Dwight,Tall Girl #2,1,0.04228333333333334,0.078340590089401,6,0.0,1
All Girls,Tall Girl #2,1,0.0,0.0,2,0.0,1
All Girls,Michael,1,0.05135,0.05135,2,0.0,1
All Girls,Dwight,1,0.04228333333333334,0.078340590089401,6,0.0,1
Tall Girl #1,Tall Girl #2,1,0.23916666666666667,0.17670707085142034,3,0.0,1
All Girls,Tall Girl #1,1,0.23916666666666667,0.17670707085142034,3,0.0,1
Ryan,Tall Girl #2,1,-0.131675,0.2280677900866319,4,0.0,1
All Girls,Ryan,1,-0.131675,0.2280677900866319,4,0.0,1
Girl in Club,Michael,1,0.3106,0.31615794384222806,11,0.0,1
Kid,Oscar,1,0.1468,0.20760655095637034,3,0.0,1
Darryl,Justin,1,-0.073425,0.2800104317253198,4,0.0,1
Michael and Darryl,Pam,1,0.39135,0.030149999999999982,2,0.0,1
Michael,Michael and Darryl,1,0.3004166666666667,0.24722206223465484,6,0.0,1
Darryl,Michael and Darryl,1,0.14448,0.1769511390186568,5,0.0,1
Dwight,Michael and Darryl,1,0.1806,0.1806,2,0.0,1
Actor,Actress,1,0.0,0.0,2,0.0,1
Actress,Improv Teacher,1,0.10871111111111113,0.35102462542437246,9,0.0,1
Actor,Improv Teacher,1,0.10871111111111113,0.35102462542437246,9,0.0,1
Actress,Michael,1,0.07694,0.25820939254798614,10,0.0,1
Bob Vance,Meredith,1,-0.09035000000000001,0.38634999999999997,2,0.0,1
Michael,"Phyllis, Meredith, Michael, Kevin",1,0.4123,0.30088288419250436,4,0.0,1
"Phyllis, Meredith, Michael, Kevin",Ryan,1,0.0,0.0,3,0.0,1
Bob Vance,Stanley,1,0.0,0.0,4,0.0,1
Bob Vance,Ryan,1,0.0,0.0,6,0.0,1
JIm,Jim,1,0.30155999999999994,0.2922742862449586,5,0.0,1
Kelly,Michael and Darryl,1,0.47975,0.11855000000000002,2,0.0,1
Cleaning lady,Jim,1,0.20584999999999998,0.20596660530289856,4,0.0,1
Cleaning lady,Oscar,1,0.1101,0.1906987939133334,4,0.0,1
Tall Girl #1,Troy,1,0.19119999999999998,0.196515292025837,4,0.0,1
Air Force recruiter,Justin,1,0.24364999999999998,0.35396344797167967,4,0.0,1
Air Force recruiter,Michael,1,0.21368333333333334,0.2852186261838841,6,0.0,1
Phil,Phil Maguire,1,-0.1806,0.1806,2,0.0,1
Brad,Pam,1,0.3072333333333333,0.20993705935086562,12,0.0,1
Graphics guy,Pam,1,0.2285714285714286,0.2749188402192236,21,0.0,1
Michael,Woman on mic,1,0.63845,0.32025000000000003,2,0.0,1
Kevin,Maguire,1,0.3991,0.17279999999999998,2,0.0,1
Maguire,Phil,1,0.30365,0.2197349369126357,4,0.0,1
Andy,Maguire,1,0.142975,0.24763996421216022,4,0.0,1
Jim,Maguire,1,0.40293333333333337,0.28614996456792063,3,0.0,1
Justin,Oscar,1,-0.0662,0.12421567265580193,6,0.0,1
Pam,Phil,1,0.1663,0.2880400492987043,4,0.0,1
Dwight,Someone,1,-0.0193,0.03342858058607934,4,0.0,1
Someone,Troy,1,0.0,0.0,2,0.0,1
Jim,Troy,1,0.21227142857142858,0.3007064240573981,7,0.0,1
Pam,Troy,1,0.06815714285714285,0.17031430488652324,7,0.0,1
Hank,Toby,1,0.1468,0.20760655095637034,3,0.0,1
Holy,Kevin,1,0.074,0.1281717597600969,4,0.0,1
Holly,Holy,1,0.22397,0.3090303805453438,10,0.0,1
Phyllis,Vance Refrigeration guy,1,0.2072,0.2072,2,0.0,1
Kevin,Kevin & Oscar,1,0.0,0.0,2,0.0,1
Dwight,Kevin & Oscar,1,0.16463333333333333,0.23282669281869056,3,0.0,1
Michael,Michael and Jim,1,0.4544999999999999,0.6450130618832459,4,0.0,1
Bill,Mary-Beth,1,0.19540000000000002,0.1985226435447604,4,0.0,1
Bill,Improv Teacher,1,0.1011,0.3283887678608129,7,0.0,1
Phyllis,Woman over speakerphone,1,0.07461428571428572,0.11943716134521985,7,0.0,1
Friend,Professor,1,0.021033333333333324,0.21411234330499385,3,0.0,1
Michael,Ronnie,1,0.27695000000000003,0.19975,2,0.0,1
Kevin,Ronnie,1,0.277875,0.29841150593601445,4,0.0,1
Jan,Ronnie,1,0.1285,0.16543924564624926,5,0.0,1
Co-workers,Darryl,1,0.0,0.0,3,0.0,1
Co-workers,Michael,1,0.18510000000000001,0.3809050567034024,9,0.0,1
Co-workers,Toby,1,0.24164285714285713,0.3098839176998051,7,0.0,1
Dwight,JIM9334 [screen name],1,0.15736666666666665,0.2262105558004656,6,0.0,1
Dwight,JIM9334,1,0.13488571428571428,0.26819124534859945,7,0.0,1
JIM9334 [screen name],Receptionitis15,1,0.08333333333333333,0.11785113019775792,3,0.0,1
Pam,Receptionitis15,1,-0.013716666666666663,0.3082699488903985,6,0.0,1
JIM9334,Receptionitis15,1,0.0625,0.2356411466616134,4,0.0,1
Dwight,Receptionitis15,1,0.1706,0.21192396884597214,7,0.0,1
JIM9334 [screen name],Receptionitis15 [screen name],1,0.0,0.0,2,0.0,1
Pam,Receptionitis15 [screen name],1,-0.06645999999999999,0.31200204871122245,5,0.0,1
JIM9334,Receptionitis15 [screen name],1,0.0,0.24168298795460688,3,0.0,1
Dwight,Receptionitis15 [screen name],1,0.15736666666666665,0.2262105558004656,6,0.0,1
Receptionitis15,Receptionitis15 [screen name],1,0.08333333333333333,0.11785113019775792,3,0.0,1
JIM9334 [screen name],Jim,1,-0.07426666666666666,0.14768446845292235,9,0.0,1
JIM9334,Jim,1,-0.06684,0.194034095972847,10,0.0,1
Jim,Receptionitis15,1,-0.04184,0.17056679160962138,10,0.0,1
Jim,Receptionitis15 [screen name],1,-0.07426666666666666,0.14768446845292235,9,0.0,1
Dight,Jim,1,0.215775,0.21589199122477887,4,0.0,1
Dight,Meredith,1,0.12248,0.24496,5,0.0,1
Micheal,Oscar,1,0.043750000000000004,0.18890747073633696,6,0.0,1
Dight,Oscar,1,0.08808,0.17616,5,0.0,1
Dight,Stanley,1,0.0,0.0,2,0.0,1
Dight,Ryan,1,0.3804,0.3804,2,0.0,1
Dwight,Michael & Holly,1,0.46135,0.46135,2,0.0,1
JIM9334 [screen name],Pam,1,-0.06645999999999999,0.31200204871122245,5,0.0,1
JIM9334,JIM9334 [screen name],1,0.0,0.24168298795460688,3,0.0,1
JIM9334,Pam,1,-0.05538333333333333,0.3330763596968252,6,0.0,1
Kendall,Ryan,1,0.20105,0.26949543131563475,8,0.0,1
Kevin,Micheal,1,-0.0593,0.08386286424872455,3,0.0,1
Micheal,Phyllis,1,0.2278,0.453801564563191,3,0.0,1
Dight,Kevin,1,0.0,0.0,2,0.0,1
Dight,Phyllis,1,0.43065,0.43065,2,0.0,1
Dight,Micheal,1,-0.0593,0.08386286424872455,3,0.0,1
Dight,Michael,1,0.23410833333333333,0.4005881300420115,24,0.0,1
Dight,Dwight,1,-0.028416666666666663,0.4079242430348502,6,0.0,1
Andy,Dight,1,-0.16626000000000002,0.3815965806974691,5,0.0,1
Angela,Micheal,1,0.17569999999999997,0.3812531704786204,3,0.0,1
Angela,Dight,1,0.3525,0.3525,2,0.0,1
Dight,Kelly,1,-0.00825,0.014289419162443237,4,0.0,1
Dight,Holly,1,0.12735,0.35177470102009584,18,0.0,1
Jim,Micheal,1,0.13704,0.2491671776137459,5,0.0,1
Guy in audience,Phyllis,1,0.12726666666666667,0.17998224603801588,3,0.0,1
David,Guy in audience,1,0.219425,0.3800552484508009,4,0.0,1
Guy in audience,Michael,1,0.20732857142857145,0.33220927446538323,7,0.0,1
Dwight,Guy in audience,1,0.0,0.0,3,0.0,1
Bob,Guy in audience,1,0.0,0.0,3,0.0,1
Guy in audience,Oscar,1,0.0,0.0,3,0.0,1
Jim,Pam [on phone],1,-0.08451428571428574,0.22140574536726157,7,0.0,1
Jim,Man on phone,1,-0.085,0.14722431864335456,4,0.0,1
Man on phone,Pam [on phone],1,-0.05032,0.2301658827889138,5,0.0,1
Pam,Receptionist,1,0.29295,0.29295,2,0.0,1
Jan,Stanley,1,0.3431,0.35227726769312456,6,0.0,1
Holly,Kendall,1,0.15868333333333332,0.3044920164069258,12,0.0,1
Kendall,Michael,1,0.11317000000000002,0.3167900757599581,10,0.0,1
Michael,"Michael, Holly, and Darryl",1,0.39926666666666666,0.3340559766798905,3,0.0,1
Darryl,"Michael, Holly, and Darryl",1,0.0,0.0,2,0.0,1
Holly,"Michael, Holly, and Darryl",1,0.0,0.0,2,0.0,1
Michael and Holly,"Michael, Holly, and Darryl",1,0.0386,0.0386,2,0.0,1
Michael,Michael and Holly,1,0.425,0.30392249011878014,3,0.0,1
Darryl,Michael and Holly,1,0.0386,0.0386,2,0.0,1
Holly,Michael and Holly,1,0.0386,0.0386,2,0.0,1
Angela,David,1,0.0,0.0,4,0.0,1
All,David,1,0.0,0.0,3,0.0,1
Andy,Bob,1,0.08667272727272728,0.18386061959543304,11,0.0,1
Angela,Bob,1,0.04333636363636364,0.13704161460020606,11,0.0,1
All,Bob,1,0.047670000000000004,0.14301000000000003,10,0.0,1
Kevin,Mother,1,0.15168333333333334,0.23882798842588687,6,0.0,1
Michael,Mother,1,0.0711,0.24542453830047228,15,0.0,1
Andy,Mother,1,0.045533333333333335,0.10181562857549042,6,0.0,1
Group,Mother,1,0.05464,0.10928,5,0.0,1
Kelly,Mother,1,0.0813142857142857,0.12871349611300537,7,0.0,1
Jim,Mother,1,0.09486666666666665,0.13432307653150627,6,0.0,1
Darryl,Michael & Holly,1,0.11671666666666668,0.2609864007738505,6,0.0,1
Holly,Michael & Holly,1,0.0734,0.16412738954848458,12,0.0,1
Darryl,Holly & Darryl,1,0.05097692307692308,0.1306603415427612,13,0.0,1
Holly,Holly & Darryl,1,-0.00965,0.025531500151773297,8,0.0,1
Holly & Darryl,Michael,1,0.09287692307692308,0.20329908302735483,13,0.0,1
Andy,Beth,1,0.15030833333333335,0.26045581345765517,12,0.0,1
Beth,Stewardess,1,0.060919999999999995,0.28075103846646765,5,0.0,1
Oscar,Stewardess,1,0.1101,0.1983581357040845,4,0.0,1
Beth,Oscar,1,0.1284857142857143,0.26485954999676675,7,0.0,1
Kevin & Andy,Michael,1,0.24945,0.5660127494147106,4,0.0,1
Andy,Kevin & Andy,1,0.0,0.0,2,0.0,1
Jim,Kevin & Andy,1,0.28595,0.28595,2,0.0,1
Kevin & Andy,Meredith,1,-0.2757,0.2757,2,0.0,1
Dwight ,Jim,1,-0.007018181818181818,0.022193439578636266,11,0.0,1
Dwight,Dwight ,1,-0.01862222222222222,0.25814580624900846,9,0.0,1
Dwight ,Pam,1,0.2294,0.2294,2,0.0,1
Alex,Jim and Pam,1,0.0386,0.0386,2,0.0,1
Dacvid Walalce,David Wallcve,1,0.36985,0.05165,2,0.0,1
Client,Michael,1,0.545225,0.2410891264138638,4,0.0,1
Concierge Marie,Marie,1,0.0,0.0,2,0.0,1
Andy,Guy at table,1,0.16885,0.3331918493901074,10,0.0,1
Guy,Guy at table,1,-0.0322,0.033447869887333635,4,0.0,1
Guy at table,Oscar,1,-0.01544,0.03088,5,0.0,1
Andy,Marie,1,0.2912555555555556,0.22428067292326723,9,0.0,1
Marie,Oscar,1,0.241825,0.20276119420392058,8,0.0,1
Andy,Concierge,1,0.28981,0.2551076300309342,10,0.0,1
Concierge,Michael,1,0.48932000000000003,0.28042750507038355,10,0.0,1
Concierge,Oscar,1,0.293875,0.311798856436325,4,0.0,1
Michael,Stewardess,1,0.23296250000000002,0.272012570653913,16,0.0,1
Andy,Stewardess,1,0.1494111111111111,0.2317811489048545,9,0.0,1
Beth,Michael,1,0.22033684210526316,0.28381999152636816,19,0.0,1
Pam,Police Officer 1,1,0.0,0.0,4,0.0,1
Vance Refrigeration Guy,Vance Refrigeration guy,1,-0.02551666666666667,0.057057001225869645,6,0.0,1
Leo,Vance Refrigeration Guy,1,-0.021871428571428573,0.053573839945729236,7,0.0,1
Leo,Vance Refrigeration guy,1,0.0,0.0,5,0.0,1
Michael,Vance Refrigeration Guy,1,-0.01531,0.045930000000000006,10,0.0,1
Michael,Vance Refrigeration guy,1,0.0,0.0,8,0.0,1
Leo,Michael,1,0.0,0.0,9,0.0,1
Dacvid Wallace,David,1,0.09246666666666667,0.3595967123814615,9,0.0,1
Dacvid Wallace,Michael,1,0.002045454545454532,0.4992629373998806,11,0.0,1
Dacvid Walalce,David,1,0.1393,0.3717467417476581,9,0.0,1
Dacvid Walalce,Dacvid Wallace,1,0.21075,0.21075,2,0.0,1
Dacvid Walalce,Michael,1,0.04036363636363638,0.5136044733462923,11,0.0,1
David,David Wallcve,1,0.12782222222222223,0.36437823382297496,9,0.0,1
Dacvid Wallace,David Wallcve,1,0.1591,0.1591,2,0.0,1
David Wallcve,Michael,1,0.030972727272727263,0.5074574000766586,11,0.0,1
Entire Prince family,Michael,1,0.13856666666666667,0.26741912588461003,9,0.0,1
Andy,Everyone watching,1,-0.025772727272727284,0.31367912409429166,11,0.0,1
Dwight,Everyone watching,1,0.14284615384615382,0.37556883137527763,13,0.0,1
Everyone watching,Jim,1,-0.17516666666666666,0.2477230756756871,3,0.0,1
Meredith,Rehab Nurse,1,-0.24776923076923077,0.459023147371116,13,0.0,1
Michael,Rehab Nurse,1,0.21587272727272727,0.21322837561002347,11,0.0,1
Dwight,Guy buying doll,1,0.315025,0.32107753249799337,4,0.0,1
Guy,Guy buying doll,1,0.303025,0.32487553289683113,4,0.0,1
Michael,Police Officer 1,1,0.061234782608695644,0.31373934155974775,23,0.0,1
Police Officer 1,Toby,1,-0.05659130434782609,0.20686167803010086,23,0.0,1
Police Officer 1,Police Officer 2,1,0.0010928571428571374,0.2254038929321754,14,0.0,1
Michael,Police Officer 2,1,0.15513809523809524,0.2856643642895335,21,0.0,1
Dwight,Police Officer 2,1,0.07403999999999998,0.23921300912227442,15,0.0,1
Police Officer 2,Toby,1,0.026090476190476188,0.20845212286840514,21,0.0,1
Linda,Prince Grandmother,1,0.025733333333333334,0.03639242900506765,3,0.0,1
Prince,Prince Granddaughter,1,0.0,0.0,4,0.0,1
Michael,Prince,1,0.21545714285714285,0.35984963469737846,7,0.0,1
Dwight,Prince,1,-0.14220000000000002,0.4615470506893095,3,0.0,1
Linda,Prince,1,0.025733333333333334,0.03639242900506765,3,0.0,1
Prince,Prince Grandmother,1,0.0,0.0,2,0.0,1
Jim ,Kevin,1,0.099875,0.219830996165236,4,0.0,1
Angela,Jim ,1,0.1366,0.1366,2,0.0,1
Jim ,Kelly,1,0.148,0.148,2,0.0,1
Jim ,Oscar,1,0.0,0.0,2,0.0,1
Entire office,Kevin,1,0.13836666666666667,0.19568001658035727,3,0.0,1
Andy,Entire office,1,0.005766666666666667,0.03530479979958658,3,0.0,1
Entire office,Stanley,1,0.38915,0.38915,2,0.0,1
Entire Prince family,Prince Grandfather,1,0.039775,0.10523475839759408,8,0.0,1
Phyllis and Creed,Stanley,1,-0.254,0.2749690891718558,3,0.0,1
Oscar,Phyllis and Creed,1,0.3325,0.33389377801929765,4,0.0,1
Prince Granddaughter,Prince Son,1,0.43095,0.009450000000000014,2,0.0,1
Michael,Prince Son,1,0.15653999999999998,0.19266750218965314,5,0.0,1
Dwight,Prince Son,1,-0.12638,0.36128340897417355,5,0.0,1
Prince Granddaughter,Prince Grandfather,1,0.32893333333333336,0.0788188358762605,3,0.0,1
Prince Grandfather,Prince Son,1,0.3226333333333333,0.06990929043330998,3,0.0,1
Prince Grandfather,Prince Grandmother,1,-0.079,0.28299159881522984,4,0.0,1
Dwight and Michael,Prince Grandfather,1,0.47973333333333334,0.34414052685236335,3,0.0,1
Linda,Prince Granddaughter,1,0.01544,0.03088,5,0.0,1
Linda,Michael,1,0.198175,0.3396998629304993,8,0.0,1
